,restaurant_x,item,price,ms_index,ms_item,matched_2021,new_item_2022,menu_item_id,food_category,restaurant_y,item_name,item_description,serving_size,serving_size_text,serving_size_unit,serving_size_household,calories,total_fat,saturated_fat,trans_fat,cholesterol,sodium,carbohydrates,dietary_fiber,sugar,protein,potassium,notes,calories_text,total_fat_text,saturated_fat_text,trans_fat_text,cholesterol_text,sodium_text,carbohydrates_text,dietary_fiber_text,sugar_text,protein_text
1428,wendys,6 Pc. Regular or Spicy Chicken Nuggets,1.79,25033,4pc Spicy Chicken Nuggets,1,0,943367,Entrees,wendys,4pc Spicy Chicken Nuggets,"4pc Spicy Chicken Nuggets, Choice of Sauce: Barbecue, Honey Mustard Dipping Sauce, Buttermilk Ranch, Ghost Pepper Ranch, Ketchup, Sweet & Sour, Chicken, Nuggets & More, Fries & Sides",4,,pc,,190,12.0,3,0,25,480,9,1,0,10,2.0,,,,,,,,,,,
1429,wendys,Chicken Go Wrap (Spicy or Grilled),1.79,25066,Grilled Chicken Wrap,0,1,954991,Sandwiches,wendys,Grilled Chicken Wrap,"Grilled Chicken Wrap, Choice of Adding Lite, Regular or Xtra: Smoky Honey Mustard, Lettuce, Shredded Cheddar, Sweet Onion, Choice of Adding:  American Cheese Slice, Asiago, Grilled Chicken, Chicken, Nuggets & More",,,,,410,16.0,5,0,65,1330,41,1,2,25,10.0,,,,,,,,,,,
1430,wendys,Caesar or Garden Side Salad,1.49,25049,Parmesan Caesar Salad,1,0,951063,Salads,wendys,Parmesan Caesar Salad,"Parmesan Caesar Salad, Grilled Chicken, Parmesan Crisps, Choice of Dressing: Pomegranate Vinaigrette, Southwest Ranch, Caesar or Ranch Dressing, Choice of Adding Lite, Regular or Xtra: Sweet Onion, Blue Cheese Crumbles, Shredded Cheddar, Choice of Adding: Applewood Smoked Bacon, Avocado, Roasted Pecans, Fresh Made Salads",,,,,280,14.0,7,0,85,1000,6,3,2,32,15.0,,,,,,,,,,,
1431,wendys,Chili,2.09,24986,"Chili, Small",1,0,1538,Soup,wendys,"Chili, Small","Chili, Small, Choice of Adding: Light Sour Cream, Hot Sauce, Saltine Packet, Choice of Adding Lite, Regular or Extra: Shredded Cheddar, Sweet Onion, Fries & Sides",,,,small,240,11.0,4.5,0.5,20,910,22,6,6,16,10.0,,,,,,,,,,,
1432,wendys,Jr. Cheeseburger,0.99,24980,Jr. Cheeseburger,1,0,228,Burgers,wendys,Jr. Cheeseburger,"Jr. Cheeseburger, Sandwich Bun, American Cheese Slice, Jr. Hamburger Patty, Mustard, Ketchup, Crinkle Cut Pickles, Sweet Onion, Choice of Adding Lite, Regular or Xtra: Mayo, Ranch, Bourbon Bacon Sauce, Smoky Honey Mustard, Shredded Cheddar Cheese, Beer Cheese Sauce, Tomato, Lettuce, Choice of Adding:  Applewood Smoked Bacon, Muenster, Asiago, Hamburgers, Biggie Deals",,,,,290,14.0,6,0.5,35,610,26,1,6,14,4.0,,,,,,,,,,,
1433,wendys,Crispy Chicken Sandwich,0.99,24984,Crispy Chicken Sandwich,1,0,448,Sandwiches,wendys,Crispy Chicken Sandwich,"Crispy Chicken Sandwich, Sandwich Bun, Crispy Chicken Patty, Mayo, Lettuce, Choice of Adding Lite, Regular or Xtra: Crinkle Cut Pickles, Smoky Honey Mustard, Ketchup, Mustard, Ranch, Bourbon Bacon Sauce, Sweet Onion, Choice of Adding: Applewood Smoked Bacon, Asiago, Chicken, Nuggets & More, Biggie Deals",,,,,330,16.0,3,0,35,680,33,1,4,14,4.0,,,,,,,,,,,
1434,wendys,4 Pc. Regular or Spicy Chicken Nuggets,0.99,25033,4pc Spicy Chicken Nuggets,1,0,943367,Entrees,wendys,4pc Spicy Chicken Nuggets,"4pc Spicy Chicken Nuggets, Choice of Sauce: Barbecue, Honey Mustard Dipping Sauce, Buttermilk Ranch, Ghost Pepper Ranch, Ketchup, Sweet & Sour, Chicken, Nuggets & More, Fries & Sides",4,,pc,,190,12.0,3,0,25,480,9,1,0,10,2.0,,,,,,,,,,,
1435,wendys,Small Frosty,0.99,25003,"Vanilla Frosty, Small",1,0,25152,Beverages,wendys,"Vanilla Frosty, Small","Vanilla Frosty, Small, Frostys",,,,Small,340,9.0,6,0,45,160,56,0,47,9,10.0,,,,,,,,,,,
1436,wendys,Bacon & Cheese Baked Potato,2.89,24992,Bacon Cheese Baked Potato,1,0,1692,Appetizers & Sides,wendys,Bacon Cheese Baked Potato,"Bacon Cheese Baked Potato, Shredded Cheddar, Cheddar Cheese Sauce, Applewood Smoked Bacon, Choice of Adding Lite, Regular or Xtra: Ketchup, Chives, Choice of Adding: Buttery Spread, Avocado, Light Sour Cream, Chili, Fries & Sides",,,,,440,13.0,6,0,35,600,64,7,4,17,35.0,,,,,,,,,,,
1437,wendys,Broccoli & Cheese Baked Potato,2.89,25018,Chili & Cheese Baked Potato,1,0,179355,Appetizers & Sides,wendys,Chili & Cheese Baked Potato,"Chili & Cheese Baked Potato, Shredded Cheddar, Chili, Cheddar Cheese Sauce, Choice of Adding Lite, Regular or Xtra: Ketchup, Chives, Choice of Adding: Applewood Smoked Bacon, Buttery Spread, Avocado, Light Sour Cream, Fries & Sides",,,,,500,14.0,7,0,35,840,74,9,7,20,40.0,,,,,,,,,,,
1438,wendys,Natural-Cut Fries,1.69,25030,Chili Cheese Fries,1,0,921392,Fried Potatoes,wendys,Chili Cheese Fries,"Chili Cheese Fries, Shredded Cheddar, Chili, Cheddar Cheese Sauce, Salt, Choice of Adding: Sweet & Sour Sauce, Mayo, Ghost Pepper Ranch, Ketchup, Barbecue Sauce, Buttermilk Ranch, Applewood Smoked Bacon, Cheddar Cheese Sauce, Honey Mustard Dipping Sauce, Fries & Sides",,,,,520,27.0,9,0,35,1330,53,6,3,17,20.0,,,,,,,,,,,
1439,wendys,Natural-Cut Fries,1.99,25030,Chili Cheese Fries,1,0,921392,Fried Potatoes,wendys,Chili Cheese Fries,"Chili Cheese Fries, Shredded Cheddar, Chili, Cheddar Cheese Sauce, Salt, Choice of Adding: Sweet & Sour Sauce, Mayo, Ghost Pepper Ranch, Ketchup, Barbecue Sauce, Buttermilk Ranch, Applewood Smoked Bacon, Cheddar Cheese Sauce, Honey Mustard Dipping Sauce, Fries & Sides",,,,,520,27.0,9,0,35,1330,53,6,3,17,20.0,,,,,,,,,,,
1440,wendys,Natural-Cut Fries,2.19,25030,Chili Cheese Fries,1,0,921392,Fried Potatoes,wendys,Chili Cheese Fries,"Chili Cheese Fries, Shredded Cheddar, Chili, Cheddar Cheese Sauce, Salt, Choice of Adding: Sweet & Sour Sauce, Mayo, Ghost Pepper Ranch, Ketchup, Barbecue Sauce, Buttermilk Ranch, Applewood Smoked Bacon, Cheddar Cheese Sauce, Honey Mustard Dipping Sauce, Fries & Sides",,,,,520,27.0,9,0,35,1330,53,6,3,17,20.0,,,,,,,,,,,
1441,wendys,Cheese Fries,2.19,25051,Cheese Fries,1,0,951066,Fried Potatoes,wendys,Cheese Fries,"Cheese Fries, Salt, Shredded Cheddar, Cheddar Cheese Sauce, Choice of Adding: Sweet & Sour Sauce, Chili, Mayo, Ghost Pepper Ranch, Ketchup, Barbecue Sauce, Buttermilk Ranch, Applewood Smoked Bacon, Cheddar Cheese Sauce, Honey Mustard Dipping Sauce, Fries & Sides",,,,,470,27.0,10,0,40,1010,44,3,1,12,15.0,,,,,,,,,,,
1442,wendys,Sour Cream & Chives Baked Potato,2.79,24991,Sour Cream & Chive Baked Potato,1,0,1691,Appetizers & Sides,wendys,Sour Cream & Chive Baked Potato,"Sour Cream & Chive Baked Potato, Light Sour Cream, Chives, Choice of Adding Lite, Regular or Xtra: Ketchup, Cheddar Cheese Sauce, Shredded Cheddar, Choice of Adding: Buttery Spread, Avocado, Applewood Smoked Bacon, Chili, Fries & Sides",,,,,310,2.5,1.5,0,10,55,63,7,4,8,35.0,,,,,,,,,,,
1443,wendys,Rich & Meaty Chili,2.09,25018,Chili & Cheese Baked Potato,1,0,179355,Appetizers & Sides,wendys,Chili & Cheese Baked Potato,"Chili & Cheese Baked Potato, Shredded Cheddar, Chili, Cheddar Cheese Sauce, Choice of Adding Lite, Regular or Xtra: Ketchup, Chives, Choice of Adding: Applewood Smoked Bacon, Buttery Spread, Avocado, Light Sour Cream, Fries & Sides",,,,,500,14.0,7,0,35,840,74,9,7,20,40.0,,,,,,,,,,,
1444,wendys,Rich & Meaty Chili,2.79,25018,Chili & Cheese Baked Potato,1,0,179355,Appetizers & Sides,wendys,Chili & Cheese Baked Potato,"Chili & Cheese Baked Potato, Shredded Cheddar, Chili, Cheddar Cheese Sauce, Choice of Adding Lite, Regular or Xtra: Ketchup, Chives, Choice of Adding: Applewood Smoked Bacon, Buttery Spread, Avocado, Light Sour Cream, Fries & Sides",,,,,500,14.0,7,0,35,840,74,9,7,20,40.0,,,,,,,,,,,
1445,wendys,Caesar Side Salad,1.49,25049,Parmesan Caesar Salad,1,0,951063,Salads,wendys,Parmesan Caesar Salad,"Parmesan Caesar Salad, Grilled Chicken, Parmesan Crisps, Choice of Dressing: Pomegranate Vinaigrette, Southwest Ranch, Caesar or Ranch Dressing, Choice of Adding Lite, Regular or Xtra: Sweet Onion, Blue Cheese Crumbles, Shredded Cheddar, Choice of Adding: Applewood Smoked Bacon, Avocado, Roasted Pecans, Fresh Made Salads",,,,,280,14.0,7,0,85,1000,6,3,2,32,15.0,,,,,,,,,,,
1446,wendys,Family Size Chili,9.99,25074,Family Chili,0,1,954999,Soup,wendys,Family Chili,"Family Chili, Fries & Sides",,,,,1100,26.0,10,1.5,175,5020,130,34,36,94,60.0,,,,,,,,,,,
1447,wendys,Soft Drink or Freshly Brewed Iced Tea,1.69,25081,"Iced Tea, Small",0,1,955006,Beverages,wendys,"Iced Tea, Small","Iced Tea, Small, Choice of Adding: Zero Calorie Sweetener, Sugar, Lemon, Beverages",,,,Small,5,0.0,0,0,0,0,0,0,0,0,2.0,,,,,,,,,,,
1448,wendys,Soft Drink or Freshly Brewed Iced Tea,1.89,25081,"Iced Tea, Small",0,1,955006,Beverages,wendys,"Iced Tea, Small","Iced Tea, Small, Choice of Adding: Zero Calorie Sweetener, Sugar, Lemon, Beverages",,,,Small,5,0.0,0,0,0,0,0,0,0,0,2.0,,,,,,,,,,,
1449,wendys,Soft Drink or Freshly Brewed Iced Tea,2.19,25081,"Iced Tea, Small",0,1,955006,Beverages,wendys,"Iced Tea, Small","Iced Tea, Small, Choice of Adding: Zero Calorie Sweetener, Sugar, Lemon, Beverages",,,,Small,5,0.0,0,0,0,0,0,0,0,0,2.0,,,,,,,,,,,
1450,wendys,Nestle Bottled Water,1.59,25087,Pure Life Bottled Water,0,1,955012,Beverages,wendys,Pure Life Bottled Water,"Pure Life Bottled Water, Beverages",,,,,0,0.0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,
1451,wendys,"Iced Coffee (Vanilla, Caramel, Mocha, or Skinny Vanilla)",1.79,25024,"Cold Brew Iced Coffee, Small",1,0,921377,Beverages,wendys,"Cold Brew Iced Coffee, Small","Cold Brew Iced Coffee, Small, Choice of Adding: Ice Cubes, Zero Calorie Sweetener, Coffee Creamer, Sugar, Beverages",,,,Small,15,0.0,0,0,0,20,3,0,0,1,2.0,,,,,,,,,,,
1452,wendys,"Iced Coffee (Vanilla, Caramel, Mocha, or Skinny Vanilla)",2.49,25024,"Cold Brew Iced Coffee, Small",1,0,921377,Beverages,wendys,"Cold Brew Iced Coffee, Small","Cold Brew Iced Coffee, Small, Choice of Adding: Ice Cubes, Zero Calorie Sweetener, Coffee Creamer, Sugar, Beverages",,,,Small,15,0.0,0,0,0,20,3,0,0,1,2.0,,,,,,,,,,,
1453,wendys,Oatmeal Bar,1.39,25054,Oatmeal Bar,1,0,951070,Desserts,wendys,Oatmeal Bar,"Oatmeal Bar, Bakery",,,,,270,10.0,4,0,15,230,44,4,23,3,2.0,,,,,,,,,,,
1454,wendys,Sugar Cookie,1.39,25021,Sugar Cookie,1,0,179376,Desserts,wendys,Sugar Cookie,"Sugar Cookie, Bakery",,,,,330,16.0,8,0,25,300,44,1,24,3,0.0,,,,,,,,,,,
1455,wendys,Chocolate Chunk Cookie,1.39,25020,Chocolate Chunk Cookie,1,0,179374,Desserts,wendys,Chocolate Chunk Cookie,"Chocolate Chunk Cookie, Bakery",,,,,330,16.0,8,0,20,210,43,2,26,3,2.0,,,,,,,,,,,
1456,wendys,Double Chocolate Chip Cookie,1.39,25020,Chocolate Chunk Cookie,1,0,179374,Desserts,wendys,Chocolate Chunk Cookie,"Chocolate Chunk Cookie, Bakery",,,,,330,16.0,8,0,20,210,43,2,26,3,2.0,,,,,,,,,,,
1457,wendys,Classic Frosty (Chocolate or Vanilla),0.99,25009,"Classic Chocolate Frosty, Small",1,0,103857,Beverages,wendys,"Classic Chocolate Frosty, Small","Classic Chocolate Frosty, Small, Frostys",,,,Small,350,9.0,6,0,35,150,58,0,47,10,15.0,,,,,,,,,,,
1458,wendys,Classic Frosty (Chocolate or Vanilla),1.99,25009,"Classic Chocolate Frosty, Small",1,0,103857,Beverages,wendys,"Classic Chocolate Frosty, Small","Classic Chocolate Frosty, Small, Frostys",,,,Small,350,9.0,6,0,35,150,58,0,47,10,15.0,,,,,,,,,,,
1459,wendys,Classic Frosty (Chocolate or Vanilla),2.29,25009,"Classic Chocolate Frosty, Small",1,0,103857,Beverages,wendys,"Classic Chocolate Frosty, Small","Classic Chocolate Frosty, Small, Frostys",,,,Small,350,9.0,6,0,35,150,58,0,47,10,15.0,,,,,,,,,,,
1460,wendys,All-Natural Lemonade,1.99,25007,"Strawberry Lemonade, Small",1,0,64423,Beverages,wendys,"Strawberry Lemonade, Small","Strawberry Lemonade, Small, Beverages",,,,Large,260,0.0,0,0,0,30,65,0,61,0,2.0,,,,,,,,,,,
1461,wendys,All-Natural Lemonade,2.29,25007,"Strawberry Lemonade, Small",1,0,64423,Beverages,wendys,"Strawberry Lemonade, Small","Strawberry Lemonade, Small, Beverages",,,,Large,260,0.0,0,0,0,30,65,0,61,0,2.0,,,,,,,,,,,
1462,wendys,All-Natural Lemonade,2.69,25007,"Strawberry Lemonade, Small",1,0,64423,Beverages,wendys,"Strawberry Lemonade, Small","Strawberry Lemonade, Small, Beverages",,,,Large,260,0.0,0,0,0,30,65,0,61,0,2.0,,,,,,,,,,,
1463,wendys,Strawberry Lemonade,2.29,25007,"Strawberry Lemonade, Small",1,0,64423,Beverages,wendys,"Strawberry Lemonade, Small","Strawberry Lemonade, Small, Beverages",,,,Large,260,0.0,0,0,0,30,65,0,61,0,2.0,,,,,,,,,,,
1464,wendys,Strawberry Lemonade,2.69,25007,"Strawberry Lemonade, Small",1,0,64423,Beverages,wendys,"Strawberry Lemonade, Small","Strawberry Lemonade, Small, Beverages",,,,Large,260,0.0,0,0,0,30,65,0,61,0,2.0,,,,,,,,,,,
1465,wendys,Strawberry Lemonade,3.19,25007,"Strawberry Lemonade, Small",1,0,64423,Beverages,wendys,"Strawberry Lemonade, Small","Strawberry Lemonade, Small, Beverages",,,,Large,260,0.0,0,0,0,30,65,0,61,0,2.0,,,,,,,,,,,
1466,wendys,Honest Tropical Green Tea,1.99,25084,"Strawberry Sweet Iced Tea, Small",0,1,955009,Beverages,wendys,"Strawberry Sweet Iced Tea, Small","Strawberry Sweet Iced Tea, Small, Beverages",,,,Small,140,0.0,0,0,0,10,36,0,35,0,2.0,,,,,,,,,,,
1467,wendys,Honest Tropical Green Tea,2.29,25084,"Strawberry Sweet Iced Tea, Small",0,1,955009,Beverages,wendys,"Strawberry Sweet Iced Tea, Small","Strawberry Sweet Iced Tea, Small, Beverages",,,,Small,140,0.0,0,0,0,10,36,0,35,0,2.0,,,,,,,,,,,
1468,wendys,Honest Tropical Green Tea,2.69,25084,"Strawberry Sweet Iced Tea, Small",0,1,955009,Beverages,wendys,"Strawberry Sweet Iced Tea, Small","Strawberry Sweet Iced Tea, Small, Beverages",,,,Small,140,0.0,0,0,0,10,36,0,35,0,2.0,,,,,,,,,,,
1469,wendys,Grilled Chicken Wrap,3.79,25066,Grilled Chicken Wrap,0,1,954991,Sandwiches,wendys,Grilled Chicken Wrap,"Grilled Chicken Wrap, Choice of Adding Lite, Regular or Xtra: Smoky Honey Mustard, Lettuce, Shredded Cheddar, Sweet Onion, Choice of Adding:  American Cheese Slice, Asiago, Grilled Chicken, Chicken, Nuggets & More",,,,,410,16.0,5,0,65,1330,41,1,2,25,10.0,,,,,,,,,,,
1470,wendys,4 Pc. Chicken Nuggets,3.69,25033,4pc Spicy Chicken Nuggets,1,0,943367,Entrees,wendys,4pc Spicy Chicken Nuggets,"4pc Spicy Chicken Nuggets, Choice of Sauce: Barbecue, Honey Mustard Dipping Sauce, Buttermilk Ranch, Ghost Pepper Ranch, Ketchup, Sweet & Sour, Chicken, Nuggets & More, Fries & Sides",4,,pc,,190,12.0,3,0,25,480,9,1,0,10,2.0,,,,,,,,,,,
1471,wendys,Cheeseburger,3.69,24980,Jr. Cheeseburger,1,0,228,Burgers,wendys,Jr. Cheeseburger,"Jr. Cheeseburger, Sandwich Bun, American Cheese Slice, Jr. Hamburger Patty, Mustard, Ketchup, Crinkle Cut Pickles, Sweet Onion, Choice of Adding Lite, Regular or Xtra: Mayo, Ranch, Bourbon Bacon Sauce, Smoky Honey Mustard, Shredded Cheddar Cheese, Beer Cheese Sauce, Tomato, Lettuce, Choice of Adding:  Applewood Smoked Bacon, Muenster, Asiago, Hamburgers, Biggie Deals",,,,,290,14.0,6,0.5,35,610,26,1,6,14,4.0,,,,,,,,,,,
1472,wendys,Hamburger,3.39,25061,Jr. Hamburger,0,1,954986,Burgers,wendys,Jr. Hamburger,"Jr. Hamburger, Sandwich Bun, Jr. Hamburger Patty, Mustard, Ketchup, Crinkle Cut Pickles, Sweet Onion, Choice of Adding Lite, Regular or Xtra: Ranch, Bourbon Bacon Sauce, Smoky Honey Mustard, Tomato, Lettuce, Choice of Adding:  Applewood Smoked Bacon, Hamburgers, Biggie Deals",,,,,250,11.0,4,0.5,25,420,25,1,5,13,4.0,,,,,,,,,,,
1473,wendys,The Frosty-ccino,,25026,"Vanilla Frosty-ccino, Small",1,0,921379,Beverages,wendys,"Vanilla Frosty-ccino, Small","Vanilla Frosty-ccino, Small, Beverages",,,,Small,210,5.0,3.5,0,25,105,35,2,28,6,8.0,,,,,,,,,,,
1474,wendys,The Honey Butter Chicken Sandwich,,24985,Spicy Chicken Sandwich,1,0,453,Sandwiches,wendys,Spicy Chicken Sandwich,"Spicy Chicken Sandwich, Premium Bun, Spicy Chicken Breast, Lettuce, Tomato, Mayo, Choice of Adding Lite, Regular or Xtra: Crispy Onions, Marinara, Ketchup, Smoky Honey Mustard, Mustard, Ranch, Bourbon Bacon Sauce, Cheddar Cheese Sauce, Sweet Onion, Crinkle Cut Pickles, Choice of Adding: Fried Mozzarella, Applewood Smoked Bacon, Avocado, American Cheese Slice, Asiago, Chicken, Nuggets & More",,,,,490,20.0,3.5,0,70,1160,50,3,5,28,10.0,,,,,,,,,,,
1475,wendys,Maple Bacon Chicken Croissant,,25045,Pretzel Bacon Pub Chicken,1,0,951055,Sandwiches,wendys,Pretzel Bacon Pub Chicken,"Pretzel Bacon Pub Chicken, Pretzel Bun, Muenster, Beer Cheese Sauce, Applewood Smoked Bacon, Classic Chicken Breast, Crinkle Cut Pickles, Crispy Onions, Smoky Honey Mustard, Choice of Adding Lite, Regular or Xtra: Marinara, Ketchup, Mayo, Mustard, Ranch, Bourbon Bacon Sauce, Blue Cheese Crumbles, Shredded Cheddar Cheese, Cheddar Cheese Sauce, Lettuce, Sweet Onion, Choice of Adding: Fried Mozzarella, Avocado, American Cheese Slice, Asiago, Chicken, Nuggets & More",,,,,840,44.0,13,0,115,2130,69,4,6,43,15.0,,,,,,,,,,,
1476,wendys,"Sausage, Egg, & Swiss Croissant",,24991,Sour Cream & Chive Baked Potato,1,0,1691,Appetizers & Sides,wendys,Sour Cream & Chive Baked Potato,"Sour Cream & Chive Baked Potato, Light Sour Cream, Chives, Choice of Adding Lite, Regular or Xtra: Ketchup, Cheddar Cheese Sauce, Shredded Cheddar, Choice of Adding: Buttery Spread, Avocado, Applewood Smoked Bacon, Chili, Fries & Sides",,,,,310,2.5,1.5,0,10,55,63,7,4,8,35.0,,,,,,,,,,,
1477,wendys,"Bacon, Egg, & Swiss Croissant",,24991,Sour Cream & Chive Baked Potato,1,0,1691,Appetizers & Sides,wendys,Sour Cream & Chive Baked Potato,"Sour Cream & Chive Baked Potato, Light Sour Cream, Chives, Choice of Adding Lite, Regular or Xtra: Ketchup, Cheddar Cheese Sauce, Shredded Cheddar, Choice of Adding: Buttery Spread, Avocado, Applewood Smoked Bacon, Chili, Fries & Sides",,,,,310,2.5,1.5,0,10,55,63,7,4,8,35.0,,,,,,,,,,,
1478,wendys,"Sausage Egg, & Cheese Biscuit",,25018,Chili & Cheese Baked Potato,1,0,179355,Appetizers & Sides,wendys,Chili & Cheese Baked Potato,"Chili & Cheese Baked Potato, Shredded Cheddar, Chili, Cheddar Cheese Sauce, Choice of Adding Lite, Regular or Xtra: Ketchup, Chives, Choice of Adding: Applewood Smoked Bacon, Buttery Spread, Avocado, Light Sour Cream, Fries & Sides",,,,,500,14.0,7,0,35,840,74,9,7,20,40.0,,,,,,,,,,,
1479,wendys,"Bacon, Egg, & Cheese Biscuit",,24992,Bacon Cheese Baked Potato,1,0,1692,Appetizers & Sides,wendys,Bacon Cheese Baked Potato,"Bacon Cheese Baked Potato, Shredded Cheddar, Cheddar Cheese Sauce, Applewood Smoked Bacon, Choice of Adding Lite, Regular or Xtra: Ketchup, Chives, Choice of Adding: Buttery Spread, Avocado, Light Sour Cream, Chili, Fries & Sides",,,,,440,13.0,6,0,35,600,64,7,4,17,35.0,,,,,,,,,,,
1480,wendys,"Classic Sausage, Egg, & Cheese Sandwich",,25065,Classic Chicken Sandwich,0,1,954990,Sandwiches,wendys,Classic Chicken Sandwich,"Classic Chicken Sandwich, Premium Bun, Classic Chicken Breast, Lettuce, Tomato, Crinkle Cut Pickles, Mayo, Choice of Adding Lite, Regular or Xtra: Crispy Onions, Marinara, Ketchup, Smoky Honey Mustard, Mustard, Ranch, Bourbon Bacon Sauce, Cheddar Cheese Sauce, Sweet Onion, Choice of Adding: Fried Mozzarella, Applewood Smoked Bacon, Avocado, American Cheese Slice, Asiago, Chicken, Nuggets & More",,,,,490,21.0,3.5,0,75,1450,49,2,5,28,10.0,,,,,,,,,,,
1481,wendys,"Classic Bacon, Egg, & Cheese Sandwich",,25040,Big Bacon Classic,1,0,951047,Burgers,wendys,Big Bacon Classic,"Big Bacon Classic, Premium Bun, Lettuce, Sweet Onion, Crinkle Cut Pickles, Tomato, Ketchup, Mayo, American Cheese Slice, Hamburger Patty, Applewood Smoked Bacon, Choice of Adding Lite, Regular or Xtra: Marinara, Mustard, Ranch, Bourbon Bacon Sauce, Smoky Honey Mustard,  Blue Cheese Crumbles, Shredded Cheddar Cheese, Beer Cheese Sauce, Choice of Adding:  Muenster, Avocado, American Cheese Slice, Crispy Onions, Asiago, Hamburgers",,,,,650,41.0,16,1.5,90,1230,37,2,8,33,10.0,,,,,,,,,,,
1482,wendys,Cold Brew Iced Coffee,,25024,"Cold Brew Iced Coffee, Small",1,0,921377,Beverages,wendys,"Cold Brew Iced Coffee, Small","Cold Brew Iced Coffee, Small, Choice of Adding: Ice Cubes, Zero Calorie Sweetener, Coffee Creamer, Sugar, Beverages",,,,Small,15,0.0,0,0,0,20,3,0,0,1,2.0,,,,,,,,,,,
1483,wendys,Oatmeal,,25054,Oatmeal Bar,1,0,951070,Desserts,wendys,Oatmeal Bar,"Oatmeal Bar, Bakery",,,,,270,10.0,4,0,15,230,44,4,23,3,2.0,,,,,,,,,,,
1484,whataburger,Whataburger,3.09,25188,#1 Whataburger,1,0,951099,Burgers,whataburger,#1 Whataburger,"#1 Whataburger, Burgers",,,,,590,25.0,8,1,45,1220,62,4,12,29,,,,,,,,,,,,
1485,whataburger,Whataburger – Meal,5.59,25191,#2 Double Meat Whataburger,1,0,951102,Burgers,whataburger,#2 Double Meat Whataburger,"#2 Double Meat Whataburger, Burgers",,,,,830,44.0,14,1.5,85,1470,62,4,12,47,,,,,,,,,,,,
1486,whataburger,Double Meat Whataburger,4.59,25191,#2 Double Meat Whataburger,1,0,951102,Burgers,whataburger,#2 Double Meat Whataburger,"#2 Double Meat Whataburger, Burgers",,,,,830,44.0,14,1.5,85,1470,62,4,12,47,,,,,,,,,,,,
1487,whataburger,Double Meat Whataburger – Meal,6.74,25191,#2 Double Meat Whataburger,1,0,951102,Burgers,whataburger,#2 Double Meat Whataburger,"#2 Double Meat Whataburger, Burgers",,,,,830,44.0,14,1.5,85,1470,62,4,12,47,,,,,,,,,,,,
1488,whataburger,Triple Meat Whataburger,6.09,25192,#3 Triple Meat Whataburger,1,0,951103,Burgers,whataburger,#3 Triple Meat Whataburger,"#3 Triple Meat Whataburger, Burgers",,,,,1070,63.0,21,2.5,130,1720,62,4,12,65,,,,,,,,,,,,
1489,whataburger,Triple Meat Whataburger – Meal,7.89,25192,#3 Triple Meat Whataburger,1,0,951103,Burgers,whataburger,#3 Triple Meat Whataburger,"#3 Triple Meat Whataburger, Burgers",,,,,1070,63.0,21,2.5,130,1720,62,4,12,65,,,,,,,,,,,,
1490,whataburger,Jalapeño & Cheese Whataburger,4.09,25238,#4 Jalapeño & Cheese Whataburger,1,0,951149,Burgers,whataburger,#4 Jalapeño & Cheese Whataburger,"#4 Jalapeño & Cheese Whataburger, Burgers",,,,,680,32.0,12,1,65,1800,63,4,12,34,,,,,,,,,,,,
1491,whataburger,Jalapeño & Cheese Whataburger – Meal,6.09,25238,#4 Jalapeño & Cheese Whataburger,1,0,951149,Burgers,whataburger,#4 Jalapeño & Cheese Whataburger,"#4 Jalapeño & Cheese Whataburger, Burgers",,,,,680,32.0,12,1,65,1800,63,4,12,34,,,,,,,,,,,,
1492,whataburger,Bacon & Cheese Whataburger,4.79,25189,#5 Bacon & Cheese Whataburger,1,0,951100,Burgers,whataburger,#5 Bacon & Cheese Whataburger,"#5 Bacon & Cheese Whataburger, Burgers",,,,,750,37.0,13,1,80,1910,62,4,12,39,,,,,,,,,,,,
1493,whataburger,Bacon & Cheese Whataburger – Meal,6.64,25189,#5 Bacon & Cheese Whataburger,1,0,951100,Burgers,whataburger,#5 Bacon & Cheese Whataburger,"#5 Bacon & Cheese Whataburger, Burgers",,,,,750,37.0,13,1,80,1910,62,4,12,39,,,,,,,,,,,,
1494,whataburger,Double Meat Whataburger Jr.,3.09,25122,#8 Double Meat Whataburger Jr.,1,0,34778,Burgers,whataburger,#8 Double Meat Whataburger Jr.,"#8 Double Meat Whataburger Jr., Burgers",,,,,420,20.0,6,0.5,40,870,37,2,6,23,,,,,,,,,,,,
1495,whataburger,Double Meat Whataburger Jr. – Meal,5.24,25122,#8 Double Meat Whataburger Jr.,1,0,34778,Burgers,whataburger,#8 Double Meat Whataburger Jr.,"#8 Double Meat Whataburger Jr., Burgers",,,,,420,20.0,6,0.5,40,870,37,2,6,23,,,,,,,,,,,,
1496,whataburger,Whataburger Jr.,2.19,25187,#7 Whataburger Jr.,1,0,951098,Burgers,whataburger,#7 Whataburger Jr.,"#7 Whataburger Jr., Burgers",,,,,310,11.0,3,0,20,750,37,2,6,14,,,,,,,,,,,,
1497,whataburger,Whataburger Jr. – Meal,4.34,25187,#7 Whataburger Jr.,1,0,951098,Burgers,whataburger,#7 Whataburger Jr.,"#7 Whataburger Jr., Burgers",,,,,310,11.0,3,0,20,750,37,2,6,14,,,,,,,,,,,,
