,restaurant,item,ms_item,matched_2021,new_item_2022,menu_item_id,food_category,item_description,serving_size,serving_size_text,serving_size_unit,serving_size_household,calories,total_fat,saturated_fat,trans_fat,cholesterol,sodium,carbohydrates,dietary_fiber,sugar,protein,potassium,notes,calories_text,total_fat_text,saturated_fat_text,trans_fat_text,cholesterol_text,sodium_text,carbohydrates_text,dietary_fiber_text,sugar_text,protein_text,bestseller
100,burger_king,Cheeseburger,Cheeseburger,1,0,8,Burgers,"Cheeseburger, Flame Grilled Burgers",111.0,,g,,280,13.0,6.0,0.0,45.0,560,27.0,,7.0,15.0,,,,,,,,,,,,,0
101,burger_king,Crispy Chicken Jr.,Spicy Crispy Chicken Jr. Sandwich,1,0,278,Sandwiches,"Spicy Crispy Chicken Jr. Sandwich, Chicken & Fish",,,,,390,21.0,3.5,0.0,30.0,740,37.0,2.0,6.0,12.0,,,,,,,,,,,,,0
102,burger_king,Spicy Crispy Chicken Jr.,Spicy Crispy Chicken Jr. Sandwich,1,0,278,Sandwiches,"Spicy Crispy Chicken Jr. Sandwich, Chicken & Fish",,,,,390,21.0,3.5,0.0,30.0,740,37.0,2.0,6.0,12.0,,,,,,,,,,,,,0
103,burger_king,Rodeo Crispy Chicken,Crispy Chicken Sandwich,1,0,284,Sandwiches,"Crispy Chicken Sandwich, Chicken & Fish",,,,,670,41.0,7.0,0.0,60.0,1070,54.0,2.0,7.0,23.0,,,,,,,,,,,,,0
104,burger_king,Rodeo Burger,Rodeo Burger,0,1,951990,Burgers,"Rodeo Burger, Flame Grilled Burgers",,,,,330,14.0,4.5,0.0,35.0,530,38.0,2.0,9.0,13.0,,,,,,,,,,,,,0
105,burger_king,Chicken Nuggets,"Chicken Nuggets, 8 Piece",0,1,951993,Entrees,"Chicken Nuggets, 8 Piece, Chicken & Fish",,,,,340,22.0,3.5,0.0,45.0,630,21.0,1.0,0.0,16.0,,,,,,,,,,,,,0
106,burger_king,Soft Serve (Cup or Cone),"Soft Serve, Cup",1,0,11658,Desserts,"Soft Serve, Cup, Sweets",,,,,170,4.5,3.0,0.0,20.0,150,28.0,0.0,24.0,5.0,,,,,,,,,,,,,0
107,burger_king,Apple Pie,Hershey's Sundae Pie,1,0,4353,Desserts,"Hershey's Sundae Pie, Sweets",,,,,310,19.0,12.0,0.0,10.0,220,32.0,1.0,22.0,3.0,,,,,,,,,,,,,0
108,burger_king,Hershey’s Sundae Pie,Hershey's Sundae Pie,1,0,4353,Desserts,"Hershey's Sundae Pie, Sweets",,,,,310,19.0,12.0,0.0,10.0,220,32.0,1.0,22.0,3.0,,,,,,,,,,,,,0
109,burger_king,Jalepeno Cheddar Bites,"Jalapeno Cheddar Bites, 4 Piece",0,1,951999,Appetizers & Sides,"Jalapeno Cheddar Bites, 4 Piece, Sides",,,,,160,9.0,3.5,0.0,10.0,450,17.0,1.0,,4.0,,,,,,,,,,,,,0
110,burger_king,Onion Rings,"Onion Rings, Medium",1,0,2130,Appetizers & Sides,"Onion Rings, Medium, Sides",117.0,,g,,560,36.0,6.0,0.0,20.0,1320,56.0,0.0,5.0,4.0,,,,,,,,,,,,,0
111,burger_king,Onion Rings,"Onion Rings, Medium",1,0,2130,Appetizers & Sides,"Onion Rings, Medium, Sides",117.0,,g,,560,36.0,6.0,0.0,20.0,1320,56.0,0.0,5.0,4.0,,,,,,,,,,,,,0
112,burger_king,Onion Rings,"Onion Rings, Medium",1,0,2130,Appetizers & Sides,"Onion Rings, Medium, Sides",117.0,,g,,560,36.0,6.0,0.0,20.0,1320,56.0,0.0,5.0,4.0,,,,,,,,,,,,,0
116,burger_king,Crispy Chicken Garden Salad,Crispy Chicken Garden Salad,0,1,952026,Salads,"Crispy Chicken Garden Salad, Salads & Veggies",,,,,870,71.0,14.0,0.0,100.0,1610,35.0,3.0,7.0,27.0,,,,,,,,,,,,,0
117,burger_king,Crispy Chicken Club Salad,Crispy Chicken Garden Salad,0,1,952026,Salads,"Crispy Chicken Garden Salad, Salads & Veggies",,,,,870,71.0,14.0,0.0,100.0,1610,35.0,3.0,7.0,27.0,,,,,,,,,,,,,0
118,burger_king,Garden Grilled Chicken Salad,Crispy Chicken Garden Salad,0,1,952026,Salads,"Crispy Chicken Garden Salad, Salads & Veggies",,,,,870,71.0,14.0,0.0,100.0,1610,35.0,3.0,7.0,27.0,,,,,,,,,,,,,0
119,burger_king,Side Salad (Garden),Side Garden Salad,0,1,952027,Salads,"Side Garden Salad, Salads & Veggies",,,,,320,32.0,6.0,0.0,20.0,340,5.0,1.0,4.0,5.0,,,,,,,,,,,,,0
120,burger_king,Sundae (Caramel or Chocolate Fudge),Chocolate Fudge Sundae,0,1,952020,Desserts,"Chocolate Fudge Sundae, Sweets",,,,,270,7.0,5.0,0.0,20.0,220,47.0,,41.0,6.0,,,,,,,,,,,,,0
121,burger_king,Soft Serve (Cone or Cup),"Soft Serve, Cone",1,0,11657,Desserts,"Soft Serve, Cone, Sweets",,,,,140,4.0,3.0,0.0,15.0,100,24.0,0.0,17.0,3.0,,,,,,,,,,,,,0
122,burger_king,French Toast Sticks,"Breakfast Sides, French Toast Sticks, 3",1,0,3782,Appetizers & Sides,"Breakfast Sides, French Toast Sticks, 3, Breakfast",,,,,230,11.0,2.0,0.0,0.0,260,29.0,2.0,8.0,3.0,,,,,,,,,,,,,0
123,burger_king,French Toast Sticks,"Breakfast Sides, French Toast Sticks, 3",1,0,3782,Appetizers & Sides,"Breakfast Sides, French Toast Sticks, 3, Breakfast",,,,,230,11.0,2.0,0.0,0.0,260,29.0,2.0,8.0,3.0,,,,,,,,,,,,,0
124,burger_king,Smooth Roast Coffee,"Iced Coffee Plain, Small",0,1,952004,Beverages,"Iced Coffee Plain, Small, Drinks & Coffee",,,,,150,8.0,4.0,0.0,25.0,30,21.0,0.0,21.0,1.0,,,,,,,,,,,,,0
125,burger_king,Smooth Roast Coffee,"Iced Coffee Plain, Small",0,1,952004,Beverages,"Iced Coffee Plain, Small, Drinks & Coffee",,,,,150,8.0,4.0,0.0,25.0,30,21.0,0.0,21.0,1.0,,,,,,,,,,,,,0
126,burger_king,Smooth Roast Coffee,"Iced Coffee Plain, Small",0,1,952004,Beverages,"Iced Coffee Plain, Small, Drinks & Coffee",,,,,150,8.0,4.0,0.0,25.0,30,21.0,0.0,21.0,1.0,,,,,,,,,,,,,0
127,burger_king,Smooth Roast Iced Coffee (Plain or Vanilla),"Iced Coffee Plain, Small",0,1,952004,Beverages,"Iced Coffee Plain, Small, Drinks & Coffee",,,,,150,8.0,4.0,0.0,25.0,30,21.0,0.0,21.0,1.0,,,,,,,,,,,,,0
128,burger_king,Smooth Roast Iced Coffee (Plain or Vanilla),"Iced Coffee Plain, Small",0,1,952004,Beverages,"Iced Coffee Plain, Small, Drinks & Coffee",,,,,150,8.0,4.0,0.0,25.0,30,21.0,0.0,21.0,1.0,,,,,,,,,,,,,0
129,burger_king,Smooth Roast Iced Coffee (Plain or Vanilla),"Iced Coffee Plain, Small",0,1,952004,Beverages,"Iced Coffee Plain, Small, Drinks & Coffee",,,,,150,8.0,4.0,0.0,25.0,30,21.0,0.0,21.0,1.0,,,,,,,,,,,,,0
130,burger_king,Iced Tea (Sweet or Unsweetened),Value Sweetened Iced Tea,0,1,952019,Beverages,"Value Sweetened Iced Tea, Drinks & Coffee",,,,,100,0.0,0.0,0.0,0.0,0,19.0,0.0,25.0,0.0,,,,,,,,,,,,,0
131,burger_king,Iced Tea (Sweet or Unsweetened),Value Sweetened Iced Tea,0,1,952019,Beverages,"Value Sweetened Iced Tea, Drinks & Coffee",,,,,100,0.0,0.0,0.0,0.0,0,19.0,0.0,25.0,0.0,,,,,,,,,,,,,0
132,burger_king,Iced Tea (Sweet or Unsweetened),Value Sweetened Iced Tea,0,1,952019,Beverages,"Value Sweetened Iced Tea, Drinks & Coffee",,,,,100,0.0,0.0,0.0,0.0,0,19.0,0.0,25.0,0.0,,,,,,,,,,,,,0
133,burger_king,Orange Juice,Simply Orange Juice,0,1,952005,Beverages,"Simply Orange Juice, Drinks & Coffee",,,,,140,0.0,0.0,0.0,0.0,20,33.0,0.0,30.0,2.0,,,,,,,,,,,,,0
134,burger_king,Apple Juice,Capri Sun Apple Juice,1,0,91342,Beverages,"Capri Sun Apple Juice, Drinks & Coffee",,,,,80,0.0,0.0,0.0,0.0,25,20.0,0.0,20.0,0.0,,,,,,,,,,,,,0
135,burger_king,Bottled Water,Bottled Nestle Pure Life Purified Water,0,1,952001,Beverages,"Bottled Nestle Pure Life Purified Water, Drinks & Coffee",,,,,0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0
136,burger_king,Double Cheeseburger – Meal,Double Cheeseburger,1,0,170894,Burgers,"Double Cheeseburger, Flame Grilled Burgers",148.0,,g,,390,21.0,9.0,0.0,85.0,590,27.0,,7.0,23.0,,,,,,,,,,,,,0
137,burger_king,Chicken Nuggets – Meal,"Chicken Nuggets, 8 Piece",0,1,951993,Entrees,"Chicken Nuggets, 8 Piece, Chicken & Fish",,,,,340,22.0,3.5,0.0,45.0,630,21.0,1.0,0.0,16.0,,,,,,,,,,,,,0
138,burger_king,Chicken Nuggets – Meal,"Chicken Nuggets, 8 Piece",0,1,951993,Entrees,"Chicken Nuggets, 8 Piece, Chicken & Fish",,,,,340,22.0,3.5,0.0,45.0,630,21.0,1.0,0.0,16.0,,,,,,,,,,,,,0
139,chick-fil-a,Chick-fil-A Chicken Sandwich,Chick-fil-A Chicken Sandwich,1,0,300,Sandwiches,"Chick-fil-A Chicken Sandwich, Entrees",183.0,,g,,440,17.0,4.0,0.0,70.0,1400,41.0,1.0,6.0,29.0,,,,,,,,,,,,,1
143,chick-fil-a,Spicy Chicken Sandwich,Spicy Chicken Sandwich,1,0,927928,Sandwiches,"Spicy Chicken Sandwich, Entrees",188.0,,g,,460,19.0,4.0,0.0,65.0,1670,45.0,2.0,6.0,28.0,,,,,,,,,,,,,0
144,chick-fil-a,Spicy Chicken Sandwich – Combo,Spicy Chicken Sandwich,1,0,927928,Sandwiches,"Spicy Chicken Sandwich, Entrees",188.0,,g,,460,19.0,4.0,0.0,65.0,1670,45.0,2.0,6.0,28.0,,,,,,,,,,,,,0
145,chick-fil-a,Spicy Chicken Deluxe Sandwich,Spicy Chicken Sandwich,1,0,927928,Sandwiches,"Spicy Chicken Sandwich, Entrees",188.0,,g,,460,19.0,4.0,0.0,65.0,1670,45.0,2.0,6.0,28.0,,,,,,,,,,,,,0
146,chick-fil-a,Spicy Chicken Deluxe Sandwich – Combo,Spicy Chicken Sandwich,1,0,927928,Sandwiches,"Spicy Chicken Sandwich, Entrees",188.0,,g,,460,19.0,4.0,0.0,65.0,1670,45.0,2.0,6.0,28.0,,,,,,,,,,,,,0
147,chick-fil-a,Chick-fil-A Nuggets,"Chick-fil-A Nuggets, 8ct",1,0,180298,Entrees,"Chick-fil-A Nuggets, 8ct, Entrees",113.0,,g,,250,11.0,2.5,0.0,85.0,1210,11.0,0.0,1.0,27.0,,,,,,,,,,,,,1
155,chick-fil-a,Chick-n-Strips – Combo,2ct Chick-n-Strips Kid's Meal,0,1,952161,Entrees,"2ct Chick-n-Strips Kid's Meal, Kid's Meal Sides, Prize, Beverage, Kid's Meals",91.0,,g,,200,9.0,2.0,0.0,50.0,580,11.0,0.0,1.0,19.0,,,,,,,,,,,,,0
156,chick-fil-a,Chick-n-Strips – Combo,2ct Chick-n-Strips Kid's Meal,0,1,952161,Entrees,"2ct Chick-n-Strips Kid's Meal, Kid's Meal Sides, Prize, Beverage, Kid's Meals",91.0,,g,,200,9.0,2.0,0.0,50.0,580,11.0,0.0,1.0,19.0,,,,,,,,,,,,,0
157,chick-fil-a,Grilled Chicken Sandwich,Grilled Chicken Sandwich,1,0,301,Sandwiches,"Grilled Chicken Sandwich, Entrees",218.0,,g,,380,12.0,2.0,0.0,75.0,760,43.0,3.0,11.0,28.0,,,,,,,,,,,,,1
161,chick-fil-a,Chicken Salad Sandwich,Spicy Chicken Sandwich,1,0,927928,Sandwiches,"Spicy Chicken Sandwich, Entrees",188.0,,g,,460,19.0,4.0,0.0,65.0,1670,45.0,2.0,6.0,28.0,,,,,,,,,,,,,0
162,chick-fil-a,Chicken Salad Sandwich – Combo,Spicy Chicken Sandwich,1,0,927928,Sandwiches,"Spicy Chicken Sandwich, Entrees",188.0,,g,,460,19.0,4.0,0.0,65.0,1670,45.0,2.0,6.0,28.0,,,,,,,,,,,,,0
163,chick-fil-a,Grilled Chicken Cool Wrap,Chick-fil-A Cool Wrap,1,0,944962,Sandwiches,"Chick-fil-A Cool Wrap, Entrees",231.0,,g,,660,45.0,9.0,0.0,110.0,1420,32.0,14.0,5.0,43.0,,,,,,,,,,,,,0
164,chick-fil-a,Grilled Chicken Cool Wrap – Combo,Chick-fil-A Cool Wrap,1,0,944962,Sandwiches,"Chick-fil-A Cool Wrap, Entrees",231.0,,g,,660,45.0,9.0,0.0,110.0,1420,32.0,14.0,5.0,43.0,,,,,,,,,,,,,0
165,chick-fil-a,Soup & Salad (Large Chicken Soup and Side Salad),Side Salad,1,0,12657,Salads,"Side Salad, Sides",102.0,,g,,470,42.0,8.0,0.0,35.0,690,16.0,4.0,5.0,7.0,,,,,,,,,,,,,0
166,chick-fil-a,Chilled Grilled Chicken Sub Sandwich (Limited Time),"Chilled Grilled Chicken Sub Sandwich Tray, Small",1,0,945008,Sandwiches,"Chilled Grilled Chicken Sub Sandwich Tray, Small, Trays",115.0,,g,,220,6.0,2.5,0.0,50.0,450,24.0,0.0,5.0,18.0,,,,,,,,,,,,,0
167,chick-fil-a,Substitute Medium Premium Side,"Kale Crunch Side Tray, Small",1,0,945029,Appetizers & Sides,"Kale Crunch Side Tray, Small, Trays",510.0,,g,,570,37.0,6.0,0.0,0.0,1120,56.0,12.0,30.0,11.0,,,,,,,,,,,,,0
168,chick-fil-a,Upsize Fries & Drink,"Mac & Cheese Tray, Small",1,0,945023,Appetizers & Sides,"Mac & Cheese Tray, Small, Trays",2481.0,,g,,4920,312.0,178.0,3.5,750.0,13020,308.0,31.0,36.0,221.0,,,,,,,,,,,,,0
169,chick-fil-a,Waffle Potato Fries,"Chick-fil-A Waffle Potato Fries, Small",0,1,952155,Fried Potatoes,"Chick-fil-A Waffle Potato Fries, Small, Sides",96.0,,g,,320,19.0,3.0,0.0,0.0,190,35.0,4.0,1.0,4.0,,,,,,,,,,,,,1
173,chick-fil-a,Fruit Cup,"Fruit Cup, Small",1,0,180305,Appetizers & Sides,"Fruit Cup, Small, Breakfast",102.0,,g,,50,0.0,0.0,0.0,0.0,0,13.0,2.0,9.0,1.0,,,,,,,,,,,,,0
174,chick-fil-a,Fruit Cup,"Fruit Cup, Small",1,0,180305,Appetizers & Sides,"Fruit Cup, Small, Breakfast",102.0,,g,,50,0.0,0.0,0.0,0.0,0,13.0,2.0,9.0,1.0,,,,,,,,,,,,,0
175,chick-fil-a,Fruit Cup,"Fruit Cup, Small",1,0,180305,Appetizers & Sides,"Fruit Cup, Small, Breakfast",102.0,,g,,50,0.0,0.0,0.0,0.0,0,13.0,2.0,9.0,1.0,,,,,,,,,,,,,0
176,chick-fil-a,Side Salad,Side Salad,1,0,12657,Salads,"Side Salad, Sides",102.0,,g,,470,42.0,8.0,0.0,35.0,690,16.0,4.0,5.0,7.0,,,,,,,,,,,,,0
177,chick-fil-a,Chicken Soup,"Chicken Noodle Soup, Cup",1,0,180302,Soup,"Chicken Noodle Soup, Cup, Sides",136.0,,g,,170,4.0,1.0,0.0,30.0,1220,25.0,1.0,1.0,10.0,,,,,,,,,,,,,0
178,chick-fil-a,Chicken Soup,"Chicken Noodle Soup, Cup",1,0,180302,Soup,"Chicken Noodle Soup, Cup, Sides",136.0,,g,,170,4.0,1.0,0.0,30.0,1220,25.0,1.0,1.0,10.0,,,,,,,,,,,,,0
179,chick-fil-a,Chicken Tortilla Soup (Limited Time),"Chicken Tortilla Soup, Cup",0,1,952158,Soup,"Chicken Tortilla Soup, Cup, Sides",233.0,,g,,340,10.0,3.0,0.0,45.0,1050,38.0,17.0,4.0,23.0,,,,,,,,,,,,,0
180,chick-fil-a,Chicken Tortilla Soup (Limited Time),"Chicken Tortilla Soup, Cup",0,1,952158,Soup,"Chicken Tortilla Soup, Cup, Sides",233.0,,g,,340,10.0,3.0,0.0,45.0,1050,38.0,17.0,4.0,23.0,,,,,,,,,,,,,0
181,chick-fil-a,Superfood Salad (Limited Time),Cobb Salad w/ No Chicken,1,0,150775,Salads,"Cobb Salad w/ No Chicken, Salads",300.0,,g,,600,49.0,11.0,0.0,155.0,1010,23.0,5.0,9.0,16.0,,,,,,,,,,,,,0
182,chick-fil-a,Superfood Salad (Limited Time),Cobb Salad w/ No Chicken,1,0,150775,Salads,"Cobb Salad w/ No Chicken, Salads",300.0,,g,,600,49.0,11.0,0.0,155.0,1010,23.0,5.0,9.0,16.0,,,,,,,,,,,,,0
183,chick-fil-a,Chicken Salad Cup,Cobb Salad w/ No Chicken,1,0,150775,Salads,"Cobb Salad w/ No Chicken, Salads",300.0,,g,,600,49.0,11.0,0.0,155.0,1010,23.0,5.0,9.0,16.0,,,,,,,,,,,,,0
184,chick-fil-a,Chicken Salad Cup,Cobb Salad w/ No Chicken,1,0,150775,Salads,"Cobb Salad w/ No Chicken, Salads",300.0,,g,,600,49.0,11.0,0.0,155.0,1010,23.0,5.0,9.0,16.0,,,,,,,,,,,,,0
185,chick-fil-a,Grilled Nuggets,"Grilled Nuggets, 8ct",1,0,92128,Entrees,"Grilled Nuggets, 8ct, Entrees",95.0,,g,,130,3.0,0.5,0.0,85.0,440,1.0,0.0,1.0,25.0,,,,,,,,,,,,,1
187,chick-fil-a,Cobb Salad,Cobb Salad w/ Nuggets,1,0,60559,Salads,"Cobb Salad w/ Nuggets, Salads",413.0,,g,,850,61.0,13.0,0.0,235.0,2220,34.0,5.0,9.0,42.0,,,,,,,,,,,,,0
188,chick-fil-a,Grilled Market Salad,Grilled Market Salad w/ Nuggets,1,0,150772,Salads,"Grilled Market Salad w/ Nuggets, Salads",354.0,,g,,690,40.0,8.0,0.0,90.0,1860,51.0,5.0,27.0,34.0,,,,,,,,,,,,,0
189,chick-fil-a,Grilled Market Salad w/ No Chicken,Grilled Market Salad w/ No Chicken,1,0,150771,Salads,"Grilled Market Salad w/ No Chicken, Salads",241.0,,g,,440,29.0,5.5,0.0,10.0,650,40.0,5.0,26.0,7.0,,,,,,,,,,,,,0
190,chick-fil-a,Grilled Market Salad w/ Chick-fil-A Filet,Grilled Market Salad w/ Chick-fil-A Filet,1,0,944957,Salads,"Grilled Market Salad w/ Chick-fil-A Filet, Salads",356.0,,g,,690,41.0,8.0,0.0,80.0,1770,53.0,5.0,27.0,31.0,,,,,,,,,,,,,0
191,chick-fil-a,Grilled Market Salad w/ Chick-n-Strips,Grilled Market Salad w/ Chick-fil-A Chick-n-Strips,1,0,150769,Salads,"Grilled Market Salad w/ Chick-fil-A Chick-n-Strips, Salads",377.0,,g,,750,43.0,8.0,0.0,85.0,1520,57.0,5.0,27.0,36.0,,,,,,,,,,,,,0
192,chick-fil-a,Grilled Market Salad w/ Grilled Filet (Cold),Grilled Market Salad w/ Grilled Filet (Cold),0,1,952152,Salads,"Grilled Market Salad w/ Grilled Filet (Cold), Salads",321.0,,g,,510,31.0,6.0,0.0,80.0,1020,41.0,5.0,26.0,28.0,,,,,,,,,,,,,0
193,chick-fil-a,Grilled Market Salad w/ Grilled Filet (Warm),Grilled Market Salad w/ Grilled Filet (Warm),0,1,952154,Salads,"Grilled Market Salad w/ Grilled Filet (Warm), Salads",325.0,,g,,550,31.0,6.0,0.0,80.0,1020,42.0,5.0,26.0,28.0,,,,,,,,,,,,,0
194,chick-fil-a,Grilled Market Salad w/ Grilled Nuggets,Grilled Market Salad w/ Nuggets,1,0,150772,Salads,"Grilled Market Salad w/ Nuggets, Salads",354.0,,g,,690,40.0,8.0,0.0,90.0,1860,51.0,5.0,27.0,34.0,,,,,,,,,,,,,0
195,chick-fil-a,Grilled Market Salad w/ Nuggets,Grilled Market Salad w/ Nuggets,1,0,150772,Salads,"Grilled Market Salad w/ Nuggets, Salads",354.0,,g,,690,40.0,8.0,0.0,90.0,1860,51.0,5.0,27.0,34.0,,,,,,,,,,,,,0
196,chick-fil-a,Grilled Market Salad w/ Spicy Filet,Grilled Market Salad w/ Spicy Filet,1,0,944958,Salads,"Grilled Market Salad w/ Spicy Filet, Salads",361.0,,g,,720,42.0,8.0,0.0,75.0,2040,56.0,6.0,27.0,30.0,,,,,,,,,,,,,0
197,chick-fil-a,Grilled Market Salad w/ Spicy Grilled Filet (Cold),Grilled Market Salad w/ Spicy Grilled Filet (Cold),1,0,171365,Salads,"Grilled Market Salad w/ Spicy Grilled Filet (Cold), Salads",326.0,,g,,540,31.0,6.0,0.0,75.0,1370,42.0,6.0,27.0,26.0,,,,,,,,,,,,,0
198,chick-fil-a,"Hand-Spun Milkshakes (Cookies & Cream, Chocolate, Strawberry, or Vanilla)",Cookies & Cream Milkshake,1,0,12731,Beverages,"Cookies & Cream Milkshake, Treats",411.0,,g,,630,25.0,15.0,1.0,85.0,410,90.0,1.0,84.0,13.0,,,,,,,,,,,,,0
199,chick-fil-a,"Hand-Spun Milkshakes (Cookies & Cream, Chocolate, Strawberry, or Vanilla)",Cookies & Cream Milkshake,1,0,12731,Beverages,"Cookies & Cream Milkshake, Treats",411.0,,g,,630,25.0,15.0,1.0,85.0,410,90.0,1.0,84.0,13.0,,,,,,,,,,,,,0
200,chick-fil-a,Frosted Lemonade (Limited Time),Frosted Lemonade,1,0,150762,Beverages,"Frosted Lemonade, Treats",383.0,,g,,330,6.0,4.0,0.0,25.0,120,65.0,0.0,63.0,6.0,,,,,,,,,,,,,0
201,chick-fil-a,Icedream Cone,Chick-fil-A Icedream Cone,1,0,171360,Desserts,"Chick-fil-A Icedream Cone, Treats",135.0,,g,,180,4.0,2.5,0.0,15.0,90,32.0,0.0,25.0,4.0,,,,,,,,,,,,,0
202,chick-fil-a,Icedream Cone,Chick-fil-A Icedream Cone,1,0,171360,Desserts,"Chick-fil-A Icedream Cone, Treats",135.0,,g,,180,4.0,2.5,0.0,15.0,90,32.0,0.0,25.0,4.0,,,,,,,,,,,,,0
203,chick-fil-a,Icedream Cup,Chick-fil-A Icedream Cup,1,0,944950,Desserts,"Chick-fil-A Icedream Cup, Treats",122.0,,g,,140,3.5,2.5,0.0,15.0,70,24.0,0.0,24.0,4.0,,,,,,,,,,,,,0
204,chick-fil-a,Icedream Cup,Chick-fil-A Icedream Cup,1,0,944950,Desserts,"Chick-fil-A Icedream Cup, Treats",122.0,,g,,140,3.5,2.5,0.0,15.0,70,24.0,0.0,24.0,4.0,,,,,,,,,,,,,0
205,chick-fil-a,Icedream Topping,Chick-fil-A Icedream Cup,1,0,944950,Desserts,"Chick-fil-A Icedream Cup, Treats",122.0,,g,,140,3.5,2.5,0.0,15.0,70,24.0,0.0,24.0,4.0,,,,,,,,,,,,,0
206,chick-fil-a,Chocolate Chunk Cookie,Chocolate Chunk Cookie,1,0,29576,Desserts,"Chocolate Chunk Cookie, Treats",78.0,,g,,370,17.0,9.0,0.0,15.0,230,49.0,3.0,26.0,5.0,,,,,,,,,,,,,0
207,chick-fil-a,Chocolate Chunk Cookie,Chocolate Chunk Cookie,1,0,29576,Desserts,"Chocolate Chunk Cookie, Treats",78.0,,g,,370,17.0,9.0,0.0,15.0,230,49.0,3.0,26.0,5.0,,,,,,,,,,,,,0
208,chick-fil-a,Chick-fil-A Chicken Biscuit,Chick-fil-A Chicken Biscuit,1,0,892,Sandwiches,"Chick-fil-A Chicken Biscuit, Breakfast",153.0,,g,,460,23.0,8.0,0.0,45.0,1510,45.0,2.0,6.0,19.0,,,,,,,,,,,,,0
209,chick-fil-a,Chick-fil-A Chicken Biscuit – Combo,Chick-fil-A Chicken Biscuit,1,0,892,Sandwiches,"Chick-fil-A Chicken Biscuit, Breakfast",153.0,,g,,460,23.0,8.0,0.0,45.0,1510,45.0,2.0,6.0,19.0,,,,,,,,,,,,,0
210,chick-fil-a,Buttered Biscuit,Buttered Biscuit,1,0,4354,Baked Goods,"Buttered Biscuit, Breakfast",82.0,,g,,290,15.0,6.0,0.0,0.0,760,37.0,2.0,4.0,4.0,,,,,,,,,,,,,0
211,chick-fil-a,"Bacon, Egg & Cheese Biscuit","Bacon, Egg & Cheese Biscuit",1,0,893,Sandwiches,"Bacon, Egg & Cheese Biscuit, Breakfast",145.0,,g,,420,23.0,11.0,0.0,180.0,1290,38.0,2.0,4.0,15.0,,,,,,,,,,,,,0
212,chick-fil-a,"Bacon, Egg & Cheese Biscuit – Combo","Bacon, Egg & Cheese Biscuit",1,0,893,Sandwiches,"Bacon, Egg & Cheese Biscuit, Breakfast",145.0,,g,,420,23.0,11.0,0.0,180.0,1290,38.0,2.0,4.0,15.0,,,,,,,,,,,,,0
213,chick-fil-a,Spicy Chicken Biscuit,Spicy Chicken Biscuit,0,1,952134,Sandwiches,"Spicy Chicken Biscuit, Breakfast",144.0,,g,,430,21.0,8.0,0.0,35.0,1470,43.0,2.0,5.0,17.0,,,,,,,,,,,,,0
214,chick-fil-a,Spicy Chicken Biscuit – Combo,Spicy Chicken Biscuit,0,1,952134,Sandwiches,"Spicy Chicken Biscuit, Breakfast",144.0,,g,,430,21.0,8.0,0.0,35.0,1470,43.0,2.0,5.0,17.0,,,,,,,,,,,,,0
215,chick-fil-a,Breakfast Burrito (Chicken or Sausage),Hash Brown Scramble Burrito w/ Spicy Chicken,0,1,952138,Sandwiches,"Hash Brown Scramble Burrito w/ Spicy Chicken, Breakfast",302.0,,g,,690,40.0,12.0,0.5,405.0,1790,51.0,3.0,2.0,33.0,,,,,,,,,,,,,0
216,chick-fil-a,Breakfast Burrito (Chicken or Sausage) – Combo,Hash Brown Scramble Burrito w/ Spicy Chicken,0,1,952138,Sandwiches,"Hash Brown Scramble Burrito w/ Spicy Chicken, Breakfast",302.0,,g,,690,40.0,12.0,0.5,405.0,1790,51.0,3.0,2.0,33.0,,,,,,,,,,,,,0
217,chick-fil-a,"Sausage, Egg & Cheese Biscuit","Sausage, Egg & Cheese Biscuit",1,0,12673,Sandwiches,"Sausage, Egg & Cheese Biscuit, Breakfast",191.0,,g,,610,42.0,18.0,0.0,205.0,1510,38.0,2.0,4.0,22.0,,,,,,,,,,,,,0
218,chick-fil-a,"Sausage, Egg & Cheese Biscuit – Combo","Sausage, Egg & Cheese Biscuit",1,0,12673,Sandwiches,"Sausage, Egg & Cheese Biscuit, Breakfast",191.0,,g,,610,42.0,18.0,0.0,205.0,1510,38.0,2.0,4.0,22.0,,,,,,,,,,,,,0
219,chick-fil-a,"Chicken, Egg & Cheese Bagel","Chicken, Egg & Cheese Muffin",0,1,952146,Sandwiches,"Chicken, Egg & Cheese Muffin, Breakfast",190.0,,g,,420,19.0,6.0,0.0,215.0,1350,37.0,1.0,4.0,27.0,,,,,,,,,,,,,0
220,chick-fil-a,"Chicken, Egg & Cheese Bagel – Combo","Chicken, Egg & Cheese Muffin",0,1,952146,Sandwiches,"Chicken, Egg & Cheese Muffin, Breakfast",190.0,,g,,420,19.0,6.0,0.0,215.0,1350,37.0,1.0,4.0,27.0,,,,,,,,,,,,,0
221,chick-fil-a,Fruit Cup,"Fruit Cup, Small",1,0,180305,Appetizers & Sides,"Fruit Cup, Small, Breakfast",102.0,,g,,50,0.0,0.0,0.0,0.0,0,13.0,2.0,9.0,1.0,,,,,,,,,,,,,0
